,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,predicted count
693,4,1,11,0,6,0,1,0.278333,0.40458299999999997,0.376871,2277,3145.86
694,4,1,11,0,0,0,1,0.245833,0.468333,0.1505,2424,3147.39
695,4,1,11,0,1,1,1,0.313333,0.535417,0.04665,5087,4933.69
696,4,1,11,0,2,1,2,0.291667,0.786667,0.237562,3959,3745.16
697,4,1,11,0,3,1,1,0.296667,0.50625,0.210821,5260,5254.08
698,4,1,11,0,4,1,1,0.28087,0.555652,0.115522,5323,5270.72
699,4,1,11,0,5,1,1,0.298333,0.649583,0.05847080000000001,5668,5428.58
700,4,1,12,0,6,0,2,0.298333,0.806667,0.05970419999999999,5191,4550.05
701,4,1,12,0,0,0,2,0.3475,0.823333,0.12437899999999999,4649,3546.14
702,4,1,12,0,1,1,1,0.4525,0.7675,0.08272080000000001,6234,6283.52
703,4,1,12,0,2,1,1,0.475833,0.73375,0.174129,6606,6597.25
704,4,1,12,0,3,1,1,0.438333,0.485,0.324021,5729,6159.39
705,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,5375,4591.97
706,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,5008,4637.9
707,4,1,12,0,6,0,2,0.38166700000000003,0.91125,0.101379,5582,4071.03
708,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,3228,3372.74
709,4,1,12,0,1,1,2,0.43583299999999997,0.925,0.190308,5170,4780.06
710,4,1,12,0,2,1,2,0.353333,0.5966670000000001,0.296037,5501,5358.53
711,4,1,12,0,3,1,2,0.2975,0.538333,0.162937,5319,5254.01
712,4,1,12,0,4,1,1,0.295833,0.485833,0.174129,5532,5262.24
713,4,1,12,0,5,1,1,0.281667,0.642917,0.13122899999999998,5611,5290.78
714,4,1,12,0,6,0,1,0.324167,0.650417,0.10635,5047,4989.75
715,4,1,12,0,0,0,2,0.3625,0.83875,0.100742,3786,3690.01
716,4,1,12,0,1,1,2,0.393333,0.907083,0.0982583,4585,4415.73
717,4,1,12,0,2,1,1,0.410833,0.66625,0.221404,5557,5508.33
718,4,1,12,0,3,1,1,0.3325,0.625417,0.184092,5267,5246.89
719,4,1,12,0,4,1,2,0.33,0.667917,0.132463,4128,4429.46
720,1,1,12,0,5,1,2,0.326667,0.556667,0.37438299999999997,3623,3484.79
721,1,1,12,0,6,0,1,0.265833,0.44125,0.17880200000000002,1749,2193.55
722,1,1,12,0,0,0,1,0.245833,0.515417,0.13308299999999998,1787,1875.1
723,1,1,12,0,1,1,2,0.231304,0.791304,0.07723039999999999,920,1258.08
724,1,1,12,1,2,0,2,0.291304,0.734783,0.168726,1013,1792.24
725,1,1,12,0,3,1,3,0.243333,0.823333,0.316546,441,882.15
726,1,1,12,0,4,1,2,0.25416700000000003,0.652917,0.35013299999999997,2114,2301.46
727,1,1,12,0,5,1,2,0.253333,0.59,0.155471,3095,2360.33
728,1,1,12,0,6,0,2,0.253333,0.7529170000000001,0.124383,1341,1428.85
729,1,1,12,0,0,0,1,0.255833,0.483333,0.350754,1796,2376.13
730,1,1,12,0,1,1,2,0.215833,0.5775,0.154846,2729,2172.47
